,player_id,player_name,birthdate,height,main_position,national_team,foot
376,312533,callum-williams,1997-02-04,180 ,Right-Back,,right
377,49499,georginio-wijnaldum,1990-11-11,175 ,Central Midfield,Netherlands,right
378,46001,moussa-sissoko,1989-08-16,187 ,Central Midfield,France,right
379,71292,jonjo-shelvey,1992-02-27,184 ,Central Midfield,England,right
380,33478,cheik-tiote,1986-06-21,180 ,Defensive Midfield,Ivory Coast,right
381,30670,vurnon-anita,1989-04-04,169 ,Defensive Midfield,Curaçao,right
382,158697,gael-bigirimana,1993-10-22,175 ,Central Midfield,Burundi,right
383,256773,dan-barlaser,1997-01-18,184 ,Central Midfield,England U18,right
384,51540,henri-saivet,1990-10-26,175 ,Attacking Midfield,Senegal,right
385,45509,siem-de-jong,1989-01-28,185 ,Attacking Midfield,Netherlands,right
386,92381,sammy-ameobi,1992-05-01,190 ,Left Winger,England U21,left
387,39909,sylvain-marveaux,1986-04-15,172 ,Attacking Midfield,France U21,left
388,258188,rolando-aarons,1995-11-16,178 ,Left Winger,Jamaica,left
389,23825,yoan-gouffran,1986-05-25,175 ,Left Winger,France,right
390,61842,andros-townsend,1991-07-16,181 ,Right Winger,England,left
391,43261,gabriel-obertan,1989-02-26,186 ,Right Winger,France U21,right
392,184892,florian-thauvin,1993-01-26,181 ,Right Winger,France,left
393,246968,ayoze-perez,1993-07-29,178 ,Second Striker,Spain U21,right
394,51152,aleksandar-mitrovi%C4%87,1994-09-16,189 ,Centre-Forward,Serbia,right
395,76560,haris-vuckic,1992-08-21,186 ,Second Striker,Slovenia,left
396,61637,emmanuel-riviere,1990-03-03,182 ,Centre-Forward,Martinique,right
397,75287,seydou-doumbia,1987-12-31,179 ,Centre-Forward,Ivory Coast,both
398,250426,adam-armstrong,1997-02-10,173 ,Centre-Forward,England U21,right
399,33952,papiss-cisse,1985-06-03,180 ,Centre-Forward,Senegal,right
400,251664,ivan-toney,1996-03-16,185 ,Centre-Forward,England,right
401,3357,mark-schwarzer,1972-10-06,N/A,Goalkeeper,Australia,N/A
402,16911,kasper-schmeichel,1986-11-05,189 ,Goalkeeper,Denmark,right
403,67283,ben-hamer,1987-11-20,193 ,Goalkeeper,,right
404,257293,jonny-maddison,1994-09-04,183 ,Goalkeeper,, 
405,2998,robert-huth,1984-08-18,N/A,Centre-Back,Germany,N/A
406,214056,daniel-amartey,1994-12-21,186 ,Centre-Back,Ghana,right
407,128906,liam-moore,1993-01-31,185 ,Centre-Back,Jamaica,right
408,16947,marcin-wasilewski,1980-06-09,186 ,Centre-Back,Poland,right
409,50477,yohan-benalouane,1987-03-28,185 ,Centre-Back,Tunisia,right
410,10003,wes-morgan,1984-01-21,185 ,Centre-Back,Jamaica,right
411,6636,christian-fuchs,1986-04-07,187 ,Left-Back,Austria,left
412,316125,ben-chilwell,1996-12-21,180 ,Left-Back,England,left
413,3296,paul-konchesky,1981-05-15,178 ,Left-Back,England,left
414,55687,ritchie-de-laet,1988-11-28,184 ,Right-Back,Belgium,right
415,19041,gokhan-inler,1984-06-27,183 ,Defensive Midfield,Switzerland,both
416,37442,danny-simpson,1987-01-04,176 ,Right-Back,,right
417,225083,ngolo-kante,1991-03-29,171 ,Defensive Midfield,France,right
418,73491,danny-drinkwater,1990-03-05,178 ,Central Midfield,England,right
419,56872,andy-king,1988-10-29,184 ,Central Midfield,Wales,right
420,33065,dean-hammond,1983-03-07,182 ,Central Midfield,,right
421,157506,jeffrey-schlupp,1992-12-23,178 ,Left Midfield,Ghana,left
422,73522,matty-james,1991-07-22,181 ,Central Midfield,England U20,right
423,61560,marc-albrighton,1989-11-18,175 ,Right Midfield,England U21,right
424,292417,demarai-gray,1996-06-28,183 ,Left Winger,England,right
425,261738,joseph-dodoo,1995-06-29,186 ,Left Winger,England U18,right
426,229970,tom-lawrence,1994-01-13,175 ,Left Winger,Wales,right
427,383152,andre-olukanmi,1997-12-01,,Left Winger,, 
428,37011,nathan-dyer,1987-11-29,165 ,Right Winger,,right
429,171424,riyad-mahrez,1991-02-21,179 ,Right Winger,Algeria,left
430,224673,harry-panayiotou,1994-10-28,178 ,Second Striker,St. Kitts/Nevis,right
431,197838,jamie-vardy,1987-01-11,179 ,Centre-Forward,England,right
432,79642,shinji-okazaki,1986-04-16,175 ,Centre-Forward,Japan,right
433,54890,leonardo-ulloa,1986-07-26,188 ,Centre-Forward,,right
434,46580,andrej-kramaric,1991-06-19,177 ,Centre-Forward,Croatia,right
435,251914,jacob-blyth,1992-08-14,191 ,Centre-Forward,,right
436,128899,jack-butland,1993-03-10,196 ,Goalkeeper,England,right
437,138335,jakob-haugaard,1992-05-01,199 ,Goalkeeper,Denmark U20,right
438,120186,daniel-bachmann,1994-07-09,191 ,Goalkeeper,Austria,right
439,45861,ryan-shawcross,1987-10-04,191 ,Centre-Back,England,right
440,3146,shay-given,1976-04-20,185 ,Goalkeeper,Ireland,right
441,53173,philipp-wollscheid,1989-03-06,N/A,Centre-Back,Germany,N/A
442,43763,erik-pieters,1988-08-07,183 ,Centre-Back,Netherlands,left
443,30456,marc-wilson,1987-08-17,188 ,Centre-Back,Ireland,both
444,107617,dionatan-teixeira,1992-07-24,193 ,Centre-Back,Slovakia U21,left
445,74228,marc-muniesa,1992-03-27,180 ,Centre-Back,Spain U21,left
446,3881,glen-johnson,1984-08-23,182 ,Right-Back,England,both
447,31642,geoff-cameron,1985-07-11,190 ,Centre-Back,USA,right
448,15773,phil-bardsley,1985-06-28,180 ,Right-Back,Scotland,right
449,130756,giannelli-imbula,1992-09-12,186 ,Defensive Midfield,DR Congo,left
450,28990,charlie-adam,1985-12-10,185 ,Central Midfield,Scotland,left
451,12124,glenn-whelan,1984-01-13,180 ,Defensive Midfield,Ireland,right
452,147034,marco-van-ginkel,1992-12-01,186 ,Central Midfield,Netherlands,right
453,13427,steve-sidwell,1982-12-14,183 ,Central Midfield,England U21,right
454,15760,ibrahim-afellay,1986-04-02,181 ,Attacking Midfield,Netherlands,right
455,335541,oliver-shenton,1997-11-06,175 ,Attacking Midfield,,left
456,34838,stephen-ireland,1986-08-22,173 ,Attacking Midfield,Ireland,right
457,86792,xherdan-shaqiri,1991-10-10,169 ,Attacking Midfield,Switzerland,left
458,242280,mohamed-el-ouriachi,1996-01-13,180 ,Left Winger,Morocco U23,left
459,41384,marko-arnautovic,1989-04-19,192 ,Centre-Forward,Austria,both
460,3306,jonathan-walters,1983-09-20,183 ,Right Winger,Ireland,right
461,12516,peter-odemwingie,1981-07-15,181 ,Right Winger,Nigeria,right
462,44675,bojan-krkic,1990-08-28,173 ,Second Striker,Spain,right
463,62049,mame-diouf,1987-12-16,185 ,Centre-Forward,Senegal,right
464,81999,joselu,1990-03-27,192 ,Centre-Forward,Spain,right
465,29692,lukasz-fabianski,1985-04-18,190 ,Goalkeeper,Poland,right
466,242417,george-waring,1994-12-02,196 ,Centre-Forward,,right
467,75890,kristoffer-nordfeldt,1989-06-23,190 ,Goalkeeper,Sweden,right
468,4072,peter-crouch,1981-01-30,201 ,Centre-Forward,England,right
469,488,gerhard-tremmel,1978-11-16,N/A,Goalkeeper,,N/A
470,85475,federico-fernandez,1989-02-21,190 ,Centre-Back,Argentina,right
471,242681,josh-vickers,1995-12-01,193 ,Goalkeeper,, 
472,85289,jordi-amat,1992-03-21,185 ,Centre-Back,Indonesia,right
473,67355,ashley-williams,1984-08-23,183 ,Centre-Back,Wales,right
474,67421,kyle-bartley,1991-05-22,194 ,Centre-Back,England U17,right
475,297212,joe-rodon,1997-10-22,193 ,Centre-Back,Wales,right
476,67416,neil-taylor,1989-02-07,176 ,Left-Back,Wales,left
477,184398,stephen-kingsley,1994-07-23,178 ,Left-Back,Scotland,left
478,66550,angel-rangel,1982-11-28,188 ,Right-Back,,right
479,66219,kyle-naughton,1988-11-17,181 ,Right-Back,England U21,right
480,66413,franck-tabanou,1989-01-30,178 ,Left-Back,France U21,left
481,130216,daniel-alfei,1992-02-23,180 ,Right-Back,Wales,right
482,197910,liam-shephard,1994-11-22,178 ,Right-Back,Wales U21,right
483,214666,connor-roberts,1995-09-23,175 ,Right-Back,Wales,right
484,63342,leroy-fer,1990-01-05,188 ,Defensive Midfield,Netherlands,right
485,71292,jonjo-shelvey,1992-02-27,184 ,Central Midfield,England,right
486,81796,sung-yueng-ki,1989-01-24,189 ,Defensive Midfield,South Korea,right
487,40613,jack-cork,1989-06-25,185 ,Defensive Midfield,England,right
488,171260,jay-fulton,1994-04-04,185 ,Central Midfield,Scotland U21,right
489,265471,matt-grimes,1995-07-15,178 ,Central Midfield,England U21,left
490,90466,gylfi-sigurdsson,1989-09-08,186 ,Attacking Midfield,Iceland,right
491,40043,leon-britton,1982-09-16,167 ,Central Midfield,,right
492,45403,andre-ayew,1989-12-17,175 ,Left Winger,Ghana,left
493,189070,modou-barrow,1992-10-13,176 ,Left Winger,The Gambia,left
494,14066,wayne-routledge,1985-01-07,170 ,Left Winger,England U21,right
495,37011,nathan-dyer,1987-11-29,165 ,Right Winger,,right
496,77932,jefferson-montero,1989-09-01,170 ,Left Winger,Ecuador,right
497,374889,kenji-gorre,1994-09-29,178 ,Left Winger,Curaçao,right
498,319301,daniel-james,1997-11-10,171 ,Right Winger,Wales,right
499,22388,bafetimbi-gomis,1985-08-06,184 ,Centre-Forward,France,right
500,68306,alberto-paloschi,1990-01-04,183 ,Centre-Forward,Italy U21,right
501,37787,marvin-emnes,1988-05-27,180 ,Centre-Forward,Netherlands U21,both
502,84481,eder,1987-12-22,190 ,Centre-Forward,Portugal,both
503,69001,giedrius-arlauskis,1987-12-01,191 ,Goalkeeper,Lithuania,left
504,47659,costel-pantilimon,1987-02-01,203 ,Goalkeeper,Romania,right
505,19059,heurelho-gomes,1981-02-15,191 ,Goalkeeper,Brazil,right
506,66518,rene-gilmartin,1987-05-31,197 ,Goalkeeper,Ireland U21, 
507,223790,luke-simpson,1994-09-23,190 ,Goalkeeper,,left
508,37981,sebastian-prodl,1987-06-21,194 ,Centre-Back,Austria,right
509,177476,nathan-ake,1995-02-18,180 ,Centre-Back,Netherlands,left
510,59606,craig-cathcart,1989-02-06,189 ,Centre-Back,N. Ireland,right
511,37337,mario-suarez,1987-02-24,189 ,Centre-Back,Spain,right
512,76799,miguel-britos,1985-07-17,189 ,Centre-Back,,left
513,86793,gabriele-angella,1989-04-28,193 ,Centre-Back,Italy U21,right
514,69912,joel-ekstrand,1989-02-04,188 ,Centre-Back,Sweden,right
515,162395,essaid-belkalem,1989-01-01,190 ,Centre-Back,Algeria,left
516,183161,tommie-hoban,1994-01-24,188 ,Centre-Back,Ireland U21,right
517,41112,jose-cholevas,1984-06-27,184 ,Left-Back,Greece,left
518,111508,allan-nyom,1988-05-10,189 ,Right-Back,Cameroon,right
519,35583,daniel-pudil,1985-09-27,184 ,Left-Back,Czechia,left
520,58576,miguel-layun,1988-06-25,180 ,Right-Back,Mexico,right
521,100507,juan-carlos-paredes,1987-07-08,178 ,Right-Back,Ecuador,right
522,63494,etienne-capoue,1988-07-11,189 ,Defensive Midfield,France,right
523,14081,ben-watson,1985-07-09,178 ,Central Midfield,England U21,right
524,21905,valon-behrami,1985-04-19,184 ,Defensive Midfield,Switzerland,right
525,148907,sean-murray,1993-10-11,176 ,Central Midfield,Ireland U21,right
526,9966,almen-abdi,1986-10-21,181 ,Central Midfield,Switzerland,right
527,74768,adlene-guedioura,1985-11-12,178 ,Central Midfield,Algeria,right
528,177771,connor-smith,1993-02-18,181 ,Central Midfield,Ireland U21,right
529,3668,lloyd-dyer,1982-09-13,173 ,Left Midfield,,left
530,107427,ikechi-anya,1988-01-03,166 ,Left Midfield,Scotland,both
531,28261,jose-manuel-jurado,1986-06-29,176 ,Attacking Midfield,Spain U21,right
532,129554,steven-berghuis,1991-12-19,182 ,Attacking Midfield,Netherlands,left
533,23197,alessandro-diamanti,1983-05-02,180 ,Attacking Midfield,Italy,left
534,55619,nordin-amrabat,1987-03-31,179 ,Right Winger,Morocco,right
535,92141,victor-ibarbo,1990-05-19,188 ,Second Striker,Colombia,right
536,65477,troy-deeney,1988-06-29,184 ,Centre-Forward,,right
537,44948,fernando-forestieri,1990-01-15,172 ,Second Striker,Italy U21,right
538,62121,odion-ighalo,1989-06-16,181 ,Centre-Forward,Nigeria,right
539,245765,uche-ikpeazu,1995-02-28,190 ,Centre-Forward,Uganda,right
540,45494,wayne-hennessey,1987-01-24,198 ,Goalkeeper,Wales,right
541,101500,matej-vydra,1992-05-01,180 ,Centre-Forward,Czechia,right
542,314959,obbi-oulare,1996-01-08,196 ,Centre-Forward,Belgium U21,right
543,95976,alex-mccarthy,1989-12-03,193 ,Goalkeeper,England,right
544,12814,julian-speroni,1979-05-18,186 ,Goalkeeper,Argentina U20,right
545,36861,damien-delaney,1981-07-20,190 ,Centre-Back,Ireland,left
546,38145,adrian-mariappa,1986-10-03,179 ,Centre-Back,Jamaica,right
547,62688,scott-dann,1987-02-14,194 ,Centre-Back,England U21,right
548,25553,brede-hangeland,1981-06-20,199 ,Centre-Back,Norway,right
549,29974,patrick-mccarthy,1983-05-31,185 ,Centre-Back,Ireland U21,right
550,244309,luke-croll,1995-01-10,185 ,Centre-Back,,left
551,141655,zeki-fryers,1992-09-09,185 ,Left-Back,England U21,left
552,125868,pape-souare,1990-06-06,178 ,Left-Back,Senegal,left
553,245334,jerome-binnom-williams,1995-03-07,187 ,Left-Back,England C,left
554,78959,martin-kelly,1990-04-27,191 ,Right-Back,England,right
555,92572,joel-ward,1989-10-29,186 ,Right-Back,,right
556,261367,connor-dymond,1994-09-12,,Defensive Midfield,,right
557,28336,mile-jedinak,1984-08-03,187 ,Defensive Midfield,Australia,right
558,29434,yohan-cabaye,1986-01-14,173 ,Central Midfield,France,right
559,41416,james-mcarthur,1987-10-07,178 ,Central Midfield,Scotland,both
560,57207,jordon-mutch,1991-12-02,184 ,Central Midfield,England U21,right
561,47995,jason-puncheon,1986-06-18,173 ,Central Midfield,,left
562,34409,joe-ledley,1987-01-23,183 ,Central Midfield,Wales,left
563,244125,hiram-boateng,1996-01-08,182 ,Central Midfield,,left
564,432293,luke-dreher,1998-11-27,184 ,Central Midfield,,right
565,244290,jake-gray,1995-12-25,180 ,Central Midfield,, 
566,170322,jonathan-williams,1993-10-09,168 ,Attacking Midfield,Wales,left
567,75471,yannick-bolasie,1989-05-24,185 ,Left Winger,DR Congo,right
568,145988,wilfried-zaha,1992-11-10,180 ,Left Winger,Ivory Coast,right
569,46791,bakary-sako,1988-04-26,183 ,Left Winger,Mali,left
570,244130,sullay-kaikai,1995-08-26,182 ,Left Winger,Sierra Leone,right
571,81801,chung-yong-lee,1988-07-02,180 ,Right Winger,South Korea,right
572,95435,connor-wickham,1993-03-31,189 ,Centre-Forward,England U21,right
573,183334,patrick-bamford,1993-09-05,185 ,Centre-Forward,England,left
574,45693,glenn-murray,1983-09-25,186 ,Centre-Forward,,right
575,8883,emmanuel-adebayor,1984-02-26,192 ,Centre-Forward,Togo,right
576,42411,fraizer-campbell,1987-09-13,172 ,Centre-Forward,England,right
577,196522,dwight-gayle,1989-10-17,174 ,Centre-Forward,,right
578,121223,kwesi-appiah,1990-08-12,180 ,Centre-Forward,Ghana,right
579,19085,marouane-chamakh,1984-01-10,188 ,Centre-Forward,Morocco,right
580,39471,brad-guzan,1984-09-09,193 ,Goalkeeper,USA,left
581,49319,mark-bunn,1984-11-16,183 ,Goalkeeper,,right
582,111426,benjamin-siegrist,1992-01-31,196 ,Goalkeeper,Switzerland U21,right
583,110867,jed-steer,1992-09-23,183 ,Goalkeeper,England U19,left
584,210662,bradley-watkins,1994-09-11,188 ,Goalkeeper,England U17,right
585,177859,tiago-ilori,1993-02-26,190 ,Centre-Back,Portugal U21,right
586,98240,ciaran-clark,1989-09-26,185 ,Centre-Back,Ireland,left
587,129085,jores-okore,1992-08-11,183 ,Centre-Back,Denmark,right
588,62638,nathan-baker,1991-04-23,189 ,Centre-Back,England U21,left
589,4241,joleon-lescott,1982-08-16,191 ,Centre-Back,England,left
590,197791,janoi-donacien,1993-11-03,183 ,Centre-Back,,right
591,57515,aly-cissokho,1987-09-15,187 ,Centre-Back,France,left
592,37397,jose-crespo,1987-02-09,185 ,Centre-Back,Spain U21,right
593,265132,kevin-toner,1996-07-18,180 ,Centre-Back,Ireland U21,left
594,241229,jordan-amavi,1994-03-09,176 ,Left-Back,France,left
595,319817,niall-mason,1997-01-10,180 ,Centre-Back,,right
596,282820,easah-suliman,1998-01-26,188 ,Centre-Back,England U20,right
597,90964,joe-bennett,1990-03-28,178 ,Left-Back,England U21,left
598,3548,kieran-richardson,1984-10-21,177 ,Left-Back,England,left
599,32617,micah-richards,1988-06-24,180 ,Right-Back,England,right
600,164771,jordan-veretout,1993-03-01,177 ,Defensive Midfield,France,right
601,9619,alan-hutton,1984-11-30,185 ,Right-Back,Scotland,right
602,91317,ashley-westwood,1990-04-01,174 ,Defensive Midfield,,right
603,51226,carlos-sanchez,1986-02-06,182 ,Defensive Midfield,Colombia,left
604,251289,jordan-lyden,1996-01-30,183 ,Defensive Midfield,Australia U23,right
605,110861,gary-gardner,1992-06-29,186 ,Central Midfield,England U21,right
606,126014,leandro-bacuna,1991-08-21,180 ,Central Midfield,Curaçao,right
607,126665,idrissa-gueye,1989-09-26,174 ,Central Midfield,Senegal,right
608,243690,jerell-sellars,1995-12-11,173 ,Left Midfield,,left
609,3876,joe-cole,1981-11-08,176 ,Attacking Midfield,England,right
610,127987,carles-gil,1992-11-22,171 ,Attacking Midfield,Spain U21,left
611,203460,jack-grealish,1995-09-10,180 ,Left Winger,England,right
612,31552,scott-sinclair,1989-03-25,177 ,Left Winger,England U21,right
613,204103,adama-traore,1996-01-25,178 ,Right Winger,Spain,right
614,309841,andre-green,1998-07-26,180 ,Left Winger,England U20,right
615,22165,charles-nzogbia,1986-05-28,171 ,Right Winger,France,left
616,282821,corey-blackett-taylor,1997-09-23,180 ,Right Winger,England U17,right
617,39908,rudy-gestede,1988-10-10,193 ,Centre-Forward,Benin,right
618,108354,jordan-ayew,1991-09-11,182 ,Centre-Forward,Ghana,right
619,63824,libor-kozak,1989-05-30,193 ,Centre-Forward,Czechia,right
620,37148,gabriel-agbonlahor,1986-10-13,183 ,Centre-Forward,England,right
621,183299,callum-robinson,1995-02-02,178 ,Centre-Forward,Ireland,right
622,314237,rushian-hepburn-murphy,1998-08-28,173 ,Centre-Forward,England U20,right
623,29712,john-ruddy,1986-10-24,192 ,Goalkeeper,England,right
624,412660,keinan-davis,1998-02-13,189 ,Centre-Forward,England U20,left
625,121388,jake-kean,1991-02-04,193 ,Goalkeeper,England U20, 
626,74088,declan-rudd,1991-01-16,191 ,Goalkeeper,England U21,right
627,196722,remi-matthews,1994-02-10,192 ,Goalkeeper,,right
628,65255,timm-klose,1988-05-09,195 ,Centre-Back,Switzerland,right
629,33951,sebastien-bassong,1986-07-09,187 ,Centre-Back,Cameroon,left
630,67303,russell-martin,1986-01-04,183 ,Centre-Back,Scotland,right
631,12127,michael-turner,1983-11-09,193 ,Centre-Back,,right
632,67252,ryan-bennett,1990-03-06,188 ,Centre-Back,England U21,right
633,38073,martin-olsson,1988-05-17,178 ,Left-Back,Sweden,left
634,198516,harry-toffolo,1995-08-19,183 ,Left-Back,England U20,left
635,82281,ivo-pinto,1990-01-07,182 ,Right-Back,Portugal,right
636,128912,andre-wisdom,1993-05-09,186 ,Right-Back,England U21,right
637,12384,alexander-tettey,1986-04-04,181 ,Defensive Midfield,Norway,right
638,12704,steven-whittaker,1984-06-16,185 ,Right-Back,Scotland,right
639,45272,youssouf-mulumbu,1987-01-25,177 ,Defensive Midfield,DR Congo,right
640,49327,bradley-johnson,1987-04-28,183 ,Central Midfield,,left
641,45395,jonathan-howson,1988-05-21,180 ,Central Midfield,England U21,right
642,38388,vadis-odjidja-ofoe,1989-02-21,185 ,Central Midfield,Belgium,right
643,87789,tony-andreu,1988-05-22,178 ,Central Midfield,,both
644,3995,gary-oneil,1983-05-18,174 ,Central Midfield,England U21,right
645,36608,graham-dorrans,1987-05-05,177 ,Central Midfield,Scotland,right
646,207771,louis-thompson,1994-12-19,180 ,Central Midfield,Wales U21,right
647,203127,conor-mcgrandles,1995-09-24,183 ,Central Midfield,,right
648,43193,elliott-bennett,1988-12-18,179 ,Right Midfield,Jamaica,right
649,128229,robbie-brady,1992-01-14,176 ,Left Midfield,Ireland,left
650,15921,matt-jarvis,1986-05-22,173 ,Left Winger,England, 
651,199528,josh-murphy,1995-02-24,173 ,Left Winger,England U20,right
652,294057,james-maddison,1996-11-23,175 ,Attacking Midfield,England,right
653,24589,wes-hoolahan,1982-05-20,168 ,Attacking Midfield,Ireland,left
654,129078,nathan-redmond,1994-03-06,173 ,Right Winger,England,right
655,44624,dieumerci-mbokani,1985-11-22,185 ,Centre-Forward,DR Congo,right
656,12763,steven-naismith,1986-09-14,178 ,Second Striker,Scotland,right
657,199527,jacob-murphy,1995-02-24,173 ,Right Winger,England U21,right
658,183334,patrick-bamford,1993-09-05,185 ,Centre-Forward,England,left
659,35413,lewis-grabban,1988-01-12,183 ,Centre-Forward,Jamaica,right
