Unnamed: 0,player_id,player_name,birthdate,height,main_position,national_team,foot
330.0,246968.0,Ayoze Perez,1993-07-29,178.0,Second Striker,Spain U21,right
331.0,51152.0,Aleksandar Mitrovi%C4%87,1994-09-16,189.0,Centre-Forward,Serbia,right
332.0,76560.0,Haris Vuckic,1992-08-21,186.0,Second Striker,Slovenia,left
333.0,75287.0,Seydou Doumbia,1987-12-31,179.0,Centre-Forward,Ivory Coast,both
334.0,61637.0,Emmanuel Riviere,1990-03-03,182.0,Centre-Forward,Martinique,right
335.0,250426.0,Adam Armstrong,1997-02-10,173.0,Centre-Forward,England U21,right
336.0,33952.0,Papiss Cisse,1985-06-03,180.0,Centre-Forward,Senegal,right
337.0,16911.0,Kasper Schmeichel,1986-11-05,189.0,Goalkeeper,Denmark,right
338.0,3357.0,Mark Schwarzer,1972-10-06,,Goalkeeper,Australia,
339.0,251664.0,Ivan Toney,1996-03-16,185.0,Centre-Forward,England,right
340.0,67283.0,Ben Hamer,1987-11-20,193.0,Goalkeeper,,right
341.0,2998.0,Robert Huth,1984-08-18,191.0,Centre-Back,Germany,
342.0,214056.0,Daniel Amartey,1994-12-21,186.0,Centre-Back,Ghana,right
343.0,257293.0,Jonny Maddison,1994-09-04,183.0,Goalkeeper,, 
344.0,10003.0,Wes Morgan,1984-01-21,185.0,Centre-Back,Jamaica,right
345.0,50477.0,Yohan Benalouane,1987-03-28,185.0,Centre-Back,Tunisia,right
346.0,128906.0,Liam Moore,1993-01-31,185.0,Centre-Back,Jamaica,right
347.0,3296.0,Paul Konchesky,1981-05-15,178.0,Left-Back,England,left
348.0,16947.0,Marcin Wasilewski,1980-06-09,186.0,Centre-Back,Poland,right
349.0,55687.0,Ritchie De Laet,1988-11-28,184.0,Right-Back,Belgium,right
350.0,225083.0,Ngolo Kante,1991-03-29,171.0,Defensive Midfield,France,right
351.0,19041.0,Gokhan Inler,1984-06-27,183.0,Defensive Midfield,Switzerland,both
352.0,73491.0,Danny Drinkwater,1990-03-05,178.0,Central Midfield,England,right
353.0,37442.0,Danny Simpson,1987-01-04,176.0,Right-Back,,right
354.0,33065.0,Dean Hammond,1983-03-07,182.0,Central Midfield,,right
355.0,56872.0,Andy King,1988-10-29,184.0,Central Midfield,Wales,right
356.0,157506.0,Jeffrey Schlupp,1992-12-23,178.0,Left Midfield,Ghana,left
357.0,73522.0,Matty James,1991-07-22,181.0,Central Midfield,England U20,right
358.0,61560.0,Marc Albrighton,1989-11-18,175.0,Right Midfield,England U21,right
359.0,229970.0,Tom Lawrence,1994-01-13,175.0,Left Winger,Wales,right
360.0,383152.0,Andre Olukanmi,1997-12-01,,Left Winger,, 
361.0,171424.0,Riyad Mahrez,1991-02-21,179.0,Right Winger,Algeria,left
362.0,292417.0,Demarai Gray,1996-06-28,183.0,Left Winger,England,right
363.0,261738.0,Joseph Dodoo,1995-06-29,186.0,Left Winger,England U18,right
364.0,197838.0,Jamie Vardy,1987-01-11,179.0,Centre-Forward,England,right
365.0,79642.0,Shinji Okazaki,1986-04-16,175.0,Centre-Forward,Japan,right
366.0,251914.0,Jacob Blyth,1992-08-14,191.0,Centre-Forward,,right
367.0,37011.0,Nathan Dyer,1987-11-29,165.0,Right Winger,,right
368.0,224673.0,Harry Panayiotou,1994-10-28,178.0,Second Striker,St. Kitts/Nevis,right
369.0,128899.0,Jack Butland,1993-03-10,196.0,Goalkeeper,England,right
370.0,54890.0,Leonardo Ulloa,1986-07-26,188.0,Centre-Forward,,right
371.0,46580.0,Andrej Kramaric,1991-06-19,177.0,Centre-Forward,Croatia,right
372.0,3146.0,Shay Given,1976-04-20,185.0,Goalkeeper,Ireland,right
373.0,138335.0,Jakob Haugaard,1992-05-01,199.0,Goalkeeper,Denmark U20,right
374.0,45861.0,Ryan Shawcross,1987-10-04,191.0,Centre-Back,England,right
375.0,120186.0,Daniel Bachmann,1994-07-09,191.0,Goalkeeper,Austria,right
376.0,43763.0,Erik Pieters,1988-08-07,183.0,Centre-Back,Netherlands,left
377.0,53173.0,Philipp Wollscheid,1989-03-06,,Centre-Back,Germany,
378.0,31642.0,Geoff Cameron,1985-07-11,190.0,Centre-Back,USA,right
379.0,30456.0,Marc Wilson,1987-08-17,188.0,Centre-Back,Ireland,both
380.0,74228.0,Marc Muniesa,1992-03-27,180.0,Centre-Back,Spain U21,left
381.0,107617.0,Dionatan Teixeira,1992-07-24,193.0,Centre-Back,Slovakia U21,left
382.0,3881.0,Glen Johnson,1984-08-23,182.0,Right-Back,England,both
383.0,12124.0,Glenn Whelan,1984-01-13,180.0,Defensive Midfield,Ireland,right
384.0,15773.0,Phil Bardsley,1985-06-28,180.0,Right-Back,Scotland,right
385.0,13427.0,Steve Sidwell,1982-12-14,183.0,Central Midfield,England U21,right
386.0,130756.0,Giannelli Imbula,1992-09-12,186.0,Defensive Midfield,DR Congo,left
387.0,147034.0,Marco Van Ginkel,1992-12-01,186.0,Central Midfield,Netherlands,right
388.0,28990.0,Charlie Adam,1985-12-10,185.0,Central Midfield,Scotland,left
389.0,86792.0,Xherdan Shaqiri,1991-10-10,169.0,Attacking Midfield,Switzerland,left
390.0,335541.0,Oliver Shenton,1997-11-06,175.0,Attacking Midfield,,left
391.0,44675.0,Bojan Krkic,1990-08-28,173.0,Second Striker,Spain,right
392.0,242280.0,Mohamed El Ouriachi,1996-01-13,180.0,Left Winger,Morocco U23,left
393.0,3306.0,Jonathan Walters,1983-09-20,183.0,Right Winger,Ireland,right
394.0,41384.0,Marko Arnautovic,1989-04-19,192.0,Centre-Forward,Austria,both
395.0,62049.0,Mame Diouf,1987-12-16,185.0,Centre-Forward,Senegal,right
396.0,81999.0,Joselu,1990-03-27,192.0,Centre-Forward,Spain,right
397.0,4072.0,Peter Crouch,1981-01-30,201.0,Centre-Forward,England,right
398.0,12516.0,Peter Odemwingie,1981-07-15,181.0,Right Winger,Nigeria,right
399.0,242417.0,George Waring,1994-12-02,196.0,Centre-Forward,,right
400.0,75890.0,Kristoffer Nordfeldt,1989-06-23,190.0,Goalkeeper,Sweden,right
401.0,242681.0,Josh Vickers,1995-12-01,193.0,Goalkeeper,, 
402.0,29692.0,Lukasz Fabianski,1985-04-18,190.0,Goalkeeper,Poland,right
403.0,488.0,Gerhard Tremmel,1978-11-16,,Goalkeeper,,
404.0,67355.0,Ashley Williams,1984-08-23,183.0,Centre-Back,Wales,right
405.0,85475.0,Federico Fernandez,1989-02-21,190.0,Centre-Back,Argentina,right
406.0,67416.0,Neil Taylor,1989-02-07,176.0,Left-Back,Wales,left
407.0,85289.0,Jordi Amat,1992-03-21,185.0,Centre-Back,Indonesia,right
408.0,67421.0,Kyle Bartley,1991-05-22,194.0,Centre-Back,England U17,right
409.0,66219.0,Kyle Naughton,1988-11-17,181.0,Right-Back,England U21,right
410.0,297212.0,Joe Rodon,1997-10-22,193.0,Centre-Back,Wales,right
411.0,130216.0,Daniel Alfei,1992-02-23,180.0,Right-Back,Wales,right
412.0,66413.0,Franck Tabanou,1989-01-30,178.0,Left-Back,France U21,left
413.0,184398.0,Stephen Kingsley,1994-07-23,178.0,Left-Back,Scotland,left
414.0,197910.0,Liam Shephard,1994-11-22,178.0,Right-Back,Wales U21,right
415.0,66550.0,Angel Rangel,1982-11-28,188.0,Right-Back,,right
416.0,81796.0,Sung Yueng Ki,1989-01-24,189.0,Defensive Midfield,South Korea,right
417.0,40613.0,Jack Cork,1989-06-25,185.0,Defensive Midfield,England,right
418.0,214666.0,Connor Roberts,1995-09-23,175.0,Right-Back,Wales,right
419.0,71292.0,Jonjo Shelvey,1992-02-27,184.0,Central Midfield,England,right
420.0,63342.0,Leroy Fer,1990-01-05,188.0,Defensive Midfield,Netherlands,right
421.0,265471.0,Matt Grimes,1995-07-15,178.0,Central Midfield,England U21,left
422.0,40043.0,Leon Britton,1982-09-16,167.0,Central Midfield,,right
423.0,90466.0,Gylfi Sigurdsson,1989-09-08,186.0,Attacking Midfield,Iceland,right
424.0,171260.0,Jay Fulton,1994-04-04,185.0,Central Midfield,Scotland U21,right
425.0,45403.0,Andre Ayew,1989-12-17,175.0,Left Winger,Ghana,left
426.0,189070.0,Modou Barrow,1992-10-13,176.0,Left Winger,The Gambia,left
427.0,68306.0,Alberto Paloschi,1990-01-04,183.0,Centre-Forward,Italy U21,right
428.0,77932.0,Jefferson Montero,1989-09-01,170.0,Left Winger,Ecuador,right
429.0,14066.0,Wayne Routledge,1985-01-07,170.0,Left Winger,England U21,right
430.0,37011.0,Nathan Dyer,1987-11-29,165.0,Right Winger,,right
431.0,374889.0,Kenji Gorre,1994-09-29,178.0,Left Winger,Curaçao,right
432.0,319301.0,Daniel James,1997-11-10,171.0,Right Winger,Wales,right
433.0,22388.0,Bafetimbi Gomis,1985-08-06,184.0,Centre-Forward,France,right
434.0,84481.0,Eder,1987-12-22,190.0,Centre-Forward,Portugal,both
435.0,92141.0,Victor Ibarbo,1990-05-19,188.0,Second Striker,Colombia,right
436.0,145988.0,Wilfried Zaha,1992-11-10,180.0,Left Winger,Ivory Coast,right
437.0,81801.0,Chung Yong Lee,1988-07-02,180.0,Right Winger,South Korea,right
438.0,46791.0,Bakary Sako,1988-04-26,183.0,Left Winger,Mali,left
439.0,42411.0,Fraizer Campbell,1987-09-13,172.0,Centre-Forward,England,right
440.0,244130.0,Sullay Kaikai,1995-08-26,182.0,Left Winger,Sierra Leone,right
441.0,45693.0,Glenn Murray,1983-09-25,186.0,Centre-Forward,,right
442.0,183334.0,Patrick Bamford,1993-09-05,185.0,Centre-Forward,England,left
443.0,196522.0,Dwight Gayle,1989-10-17,174.0,Centre-Forward,,right
444.0,95435.0,Connor Wickham,1993-03-31,189.0,Centre-Forward,England U21,right
445.0,19085.0,Marouane Chamakh,1984-01-10,188.0,Centre-Forward,Morocco,right
446.0,121223.0,Kwesi Appiah,1990-08-12,180.0,Centre-Forward,Ghana,right
447.0,8883.0,Emmanuel Adebayor,1984-02-26,192.0,Centre-Forward,Togo,right
448.0,39471.0,Brad Guzan,1984-09-09,193.0,Goalkeeper,USA,left
449.0,75471.0,Yannick Bolasie,1989-05-24,185.0,Left Winger,DR Congo,right
450.0,110867.0,Jed Steer,1992-09-23,183.0,Goalkeeper,England U19,left
451.0,111426.0,Benjamin Siegrist,1992-01-31,196.0,Goalkeeper,Switzerland U21,right
452.0,49319.0,Mark Bunn,1984-11-16,183.0,Goalkeeper,,right
453.0,129085.0,Jores Okore,1992-08-11,183.0,Centre-Back,Denmark,right
454.0,4241.0,Joleon Lescott,1982-08-16,191.0,Centre-Back,England,left
455.0,177859.0,Tiago Ilori,1993-02-26,190.0,Centre-Back,Portugal U21,right
456.0,210662.0,Bradley Watkins,1994-09-11,188.0,Goalkeeper,England U17,right
457.0,98240.0,Ciaran Clark,1989-09-26,185.0,Centre-Back,Ireland,left
458.0,197791.0,Janoi Donacien,1993-11-03,183.0,Centre-Back,,right
459.0,62638.0,Nathan Baker,1991-04-23,189.0,Centre-Back,England U21,left
460.0,57515.0,Aly Cissokho,1987-09-15,187.0,Centre-Back,France,left
461.0,37397.0,Jose Crespo,1987-02-09,185.0,Centre-Back,Spain U21,right
462.0,265132.0,Kevin Toner,1996-07-18,180.0,Centre-Back,Ireland U21,left
463.0,3548.0,Kieran Richardson,1984-10-21,177.0,Left-Back,England,left
464.0,282820.0,Easah Suliman,1998-01-26,188.0,Centre-Back,England U20,right
465.0,90964.0,Joe Bennett,1990-03-28,178.0,Left-Back,England U21,left
466.0,32617.0,Micah Richards,1988-06-24,180.0,Right-Back,England,right
467.0,319817.0,Niall Mason,1997-01-10,180.0,Centre-Back,,right
468.0,241229.0,Jordan Amavi,1994-03-09,176.0,Left-Back,France,left
469.0,164771.0,Jordan Veretout,1993-03-01,177.0,Defensive Midfield,France,right
470.0,9619.0,Alan Hutton,1984-11-30,185.0,Right-Back,Scotland,right
471.0,251289.0,Jordan Lyden,1996-01-30,183.0,Defensive Midfield,Australia U23,right
472.0,51226.0,Carlos Sanchez,1986-02-06,182.0,Defensive Midfield,Colombia,left
473.0,126014.0,Leandro Bacuna,1991-08-21,180.0,Central Midfield,Curaçao,right
474.0,126665.0,Idrissa Gueye,1989-09-26,174.0,Central Midfield,Senegal,right
475.0,91317.0,Ashley Westwood,1990-04-01,174.0,Defensive Midfield,,right
476.0,3876.0,Joe Cole,1981-11-08,176.0,Attacking Midfield,England,right
477.0,127987.0,Carles Gil,1992-11-22,171.0,Attacking Midfield,Spain U21,left
478.0,110861.0,Gary Gardner,1992-06-29,186.0,Central Midfield,England U21,right
479.0,203460.0,Jack Grealish,1995-09-10,180.0,Left Winger,England,right
480.0,243690.0,Jerell Sellars,1995-12-11,173.0,Left Midfield,,left
481.0,309841.0,Andre Green,1998-07-26,180.0,Left Winger,England U20,right
482.0,31552.0,Scott Sinclair,1989-03-25,177.0,Left Winger,England U21,right
483.0,204103.0,Adama Traore,1996-01-25,178.0,Right Winger,Spain,right
484.0,282821.0,Corey Blackett Taylor,1997-09-23,180.0,Right Winger,England U17,right
485.0,39908.0,Rudy Gestede,1988-10-10,193.0,Centre-Forward,Benin,right
486.0,108354.0,Jordan Ayew,1991-09-11,182.0,Centre-Forward,Ghana,right
487.0,22165.0,Charles Nzogbia,1986-05-28,171.0,Right Winger,France,left
488.0,412660.0,Keinan Davis,1998-02-13,189.0,Centre-Forward,England U20,left
489.0,37148.0,Gabriel Agbonlahor,1986-10-13,183.0,Centre-Forward,England,right
490.0,63824.0,Libor Kozak,1989-05-30,193.0,Centre-Forward,Czechia,right
491.0,29712.0,John Ruddy,1986-10-24,192.0,Goalkeeper,England,right
492.0,183299.0,Callum Robinson,1995-02-02,178.0,Centre-Forward,Ireland,right
493.0,314237.0,Rushian Hepburn Murphy,1998-08-28,173.0,Centre-Forward,England U20,right
494.0,65255.0,Timm Klose,1988-05-09,195.0,Centre-Back,Switzerland,right
495.0,33951.0,Sebastien Bassong,1986-07-09,187.0,Centre-Back,Cameroon,left
496.0,74088.0,Declan Rudd,1991-01-16,191.0,Goalkeeper,England U21,right
497.0,196722.0,Remi Matthews,1994-02-10,192.0,Goalkeeper,,right
498.0,121388.0,Jake Kean,1991-02-04,193.0,Goalkeeper,England U20, 
499.0,67303.0,Russell Martin,1986-01-04,183.0,Centre-Back,Scotland,right
500.0,198516.0,Harry Toffolo,1995-08-19,183.0,Left-Back,England U20,left
501.0,38073.0,Martin Olsson,1988-05-17,178.0,Left-Back,Sweden,left
502.0,12127.0,Michael Turner,1983-11-09,193.0,Centre-Back,,right
503.0,67252.0,Ryan Bennett,1990-03-06,188.0,Centre-Back,England U21,right
504.0,12384.0,Alexander Tettey,1986-04-04,181.0,Defensive Midfield,Norway,right
505.0,128912.0,Andre Wisdom,1993-05-09,186.0,Right-Back,England U21,right
506.0,49327.0,Bradley Johnson,1987-04-28,183.0,Central Midfield,,left
507.0,12704.0,Steven Whittaker,1984-06-16,185.0,Right-Back,Scotland,right
508.0,82281.0,Ivo Pinto,1990-01-07,182.0,Right-Back,Portugal,right
509.0,38388.0,Vadis Odjidja Ofoe,1989-02-21,185.0,Central Midfield,Belgium,right
510.0,45272.0,Youssouf Mulumbu,1987-01-25,177.0,Defensive Midfield,DR Congo,right
511.0,45395.0,Jonathan Howson,1988-05-21,180.0,Central Midfield,England U21,right
512.0,36608.0,Graham Dorrans,1987-05-05,177.0,Central Midfield,Scotland,right
513.0,3995.0,Gary Oneil,1983-05-18,174.0,Central Midfield,England U21,right
514.0,87789.0,Tony Andreu,1988-05-22,178.0,Central Midfield,,both
515.0,203127.0,Conor Mcgrandles,1995-09-24,183.0,Central Midfield,,right
516.0,207771.0,Louis Thompson,1994-12-19,180.0,Central Midfield,Wales U21,right
517.0,128229.0,Robbie Brady,1992-01-14,176.0,Left Midfield,Ireland,left
518.0,43193.0,Elliott Bennett,1988-12-18,179.0,Right Midfield,Jamaica,right
519.0,199528.0,Josh Murphy,1995-02-24,173.0,Left Winger,England U20,right
520.0,24589.0,Wes Hoolahan,1982-05-20,168.0,Attacking Midfield,Ireland,left
521.0,15921.0,Matt Jarvis,1986-05-22,173.0,Left Winger,England, 
522.0,294057.0,James Maddison,1996-11-23,175.0,Attacking Midfield,England,right
523.0,129078.0,Nathan Redmond,1994-03-06,173.0,Right Winger,England,right
524.0,199527.0,Jacob Murphy,1995-02-24,173.0,Right Winger,England U21,right
525.0,183334.0,Patrick Bamford,1993-09-05,185.0,Centre-Forward,England,left
526.0,12763.0,Steven Naismith,1986-09-14,178.0,Second Striker,Scotland,right
527.0,35413.0,Lewis Grabban,1988-01-12,183.0,Centre-Forward,Jamaica,right
528.0,35855.0,Cameron Jerome,1986-08-14,185.0,Centre-Forward,England U21,right
529.0,42513.0,Gary Hooper,1988-01-26,177.0,Centre-Forward,,right
530.0,44624.0,Dieumerci Mbokani,1985-11-22,185.0,Centre-Forward,DR Congo,right
531.0,203464.0,Jamar Loza,1994-05-10,178.0,Centre-Forward,Jamaica, 
532.0,36884.0,Kyle Lafferty,1987-09-16,193.0,Centre-Forward,N. Ireland,right
533.0,13572.0,Ben Foster,1983-04-03,193.0,Goalkeeper,England,left
534.0,41355.0,Ricky Van Wolfswinkel,1989-01-27,186.0,Centre-Forward,Netherlands,right
535.0,3838.0,Boaz Myhill,1982-11-09,191.0,Goalkeeper,Wales,right
536.0,22491.0,Anders Lindegaard,1984-04-13,193.0,Goalkeeper,Denmark,right
537.0,186923.0,Jack Rose,1995-01-31,190.0,Goalkeeper,England U17, 
538.0,73482.0,James Chester,1989-01-23,177.0,Centre-Back,Wales,right
539.0,42412.0,Jonny Evans,1988-01-03,188.0,Centre-Back,N. Ireland,both
540.0,245625.0,Alex Palmer,1996-08-10,191.0,Goalkeeper,England U16,right
541.0,121477.0,Craig Dawson,1990-05-06,188.0,Centre-Back,England U21,right
542.0,25248.0,Jonas Olsson,1983-03-10,193.0,Centre-Back,Sweden,left
543.0,121686.0,Cristian Gamboa,1989-10-24,175.0,Right-Back,Costa Rica,right
544.0,17804.0,Sebastien Pocognoli,1987-08-01,181.0,Left-Back,Belgium,left
545.0,4241.0,Joleon Lescott,1982-08-16,191.0,Centre-Back,England,left
546.0,40567.0,Gareth Mcauley,1979-12-05,191.0,Centre-Back,N. Ireland,right
547.0,268527.0,Shaun Donnellan,1996-10-16,183.0,Centre-Back,Ireland U21, 
548.0,45330.0,Claudio Yacob,1987-07-18,182.0,Defensive Midfield,Argentina,right
549.0,74590.0,Sandro,1989-03-15,187.0,Defensive Midfield,Brazil,right
550.0,37171.0,Craig Gardner,1986-11-25,176.0,Central Midfield,England U21,right
551.0,27614.0,James Morrison,1986-05-25,183.0,Central Midfield,Scotland,right
552.0,387331.0,Sam Field,1998-05-08,191.0,Defensive Midfield,England U21,left
553.0,36814.0,Chris Brunt,1984-12-14,187.0,Central Midfield,N. Ireland,left
554.0,85935.0,James Mcclean,1989-04-22,180.0,Left Midfield,Ireland,left
555.0,200777.0,Alex Pritchard,1993-05-03,168.0,Attacking Midfield,England U21,right
556.0,3547.0,Darren Fletcher,1984-02-01,184.0,Central Midfield,Scotland,right
557.0,314366.0,Kyle Edwards,1998-02-17,178.0,Left Midfield,England U20,right
558.0,37157.0,Stephane Sessegnon,1984-06-01,172.0,Attacking Midfield,Benin,right
559.0,284754.0,Joe Ward,1996-10-24,,Attacking Midfield,,right
560.0,314266.0,Jonathan Leko,1999-04-24,182.0,Right Winger,England U20,right
561.0,61711.0,Callum Mcmanaman,1991-04-25,174.0,Right Winger,England U21,right
562.0,80197.0,Salomon Rondon,1989-09-16,186.0,Centre-Forward,Venezuela,right
563.0,128897.0,Saido Berahino,1993-08-04,180.0,Centre-Forward,Burundi,right
564.0,159471.0,Serge Gnabry,1995-07-14,176.0,Right Winger,Germany,right
565.0,49655.0,Rickie Lambert,1982-02-16,187.0,Centre-Forward,England,right
566.0,47659.0,Costel Pantilimon,1987-02-01,203.0,Goalkeeper,Romania,right
567.0,64308.0,Brown Ideye,1988-10-10,181.0,Centre-Forward,Nigeria,right
568.0,33781.0,Vito Mannone,1988-03-02,189.0,Goalkeeper,Italy U21,right
569.0,296986.0,Tyler Roberts,1999-01-12,180.0,Centre-Forward,Wales,right
570.0,39532.0,Victor Anichebe,1988-04-23,190.0,Centre-Forward,Nigeria,right
571.0,240457.0,Max Stryjek,1996-07-18,188.0,Goalkeeper,Poland U21,right
572.0,3562.0,Steve Harper,1975-03-14,188.0,Goalkeeper,,right
573.0,130164.0,Jordan Pickford,1994-03-07,185.0,Goalkeeper,England,left
574.0,27114.0,Younes Kaboul,1986-01-04,192.0,Centre-Back,France,right
575.0,49734.0,Jan Kirchhoff,1990-10-01,195.0,Centre-Back,Germany U21,right
576.0,57420.0,Lamine Kone,1989-02-01,188.0,Centre-Back,Ivory Coast,right
577.0,102427.0,Sebastian Coates,1990-10-07,196.0,Centre-Back,Uruguay,right
578.0,87422.0,Valentin Roberge,1987-06-09,189.0,Centre-Back,Cyprus,left
579.0,257968.0,Tommy Robson,1995-09-11,178.0,Left-Back,,left
580.0,52119.0,Patrick Van Aanholt,1990-08-29,176.0,Left-Back,Netherlands,left
581.0,36866.0,Billy Jones,1987-03-24,182.0,Right-Back,England U21,right
582.0,3405.0,Wes Brown,1979-10-13,184.0,Centre-Back,England,right
583.0,3540.0,John Oshea,1981-04-30,192.0,Centre-Back,Ireland,right
584.0,255916.0,Deandre Yedlin,1993-07-09,173.0,Right-Back,USA,right
585.0,108878.0,Adam Matthews,1992-01-13,178.0,Right-Back,Wales,right
586.0,136647.0,Charalampos Mavrias,1994-02-21,178.0,Right-Back,Greece,right
587.0,57079.0,Jack Rodwell,1991-03-11,188.0,Defensive Midfield,England,right
588.0,357958.0,Josh Robson,1998-02-03,180.0,Right-Back,,right
589.0,37363.0,Lee Cattermole,1988-03-21,178.0,Defensive Midfield,England U21,right
590.0,39010.0,Jordi Gomez,1985-05-24,178.0,Central Midfield,Spain U17,left
591.0,84835.0,Emanuele Giaccherini,1985-05-05,167.0,Left Midfield,Italy,right
592.0,60573.0,Yann Mvila,1990-06-29,183.0,Defensive Midfield,France,right
593.0,258653.0,Tom Beadling,1996-01-16,186.0,Defensive Midfield,,right
594.0,31720.0,Sebastian Larsson,1985-06-06,178.0,Central Midfield,Sweden,right
595.0,40612.0,Liam Bridcutt,1989-05-08,175.0,Defensive Midfield,Scotland,right
596.0,320213.0,Rees Greenwood,1996-12-10,176.0,Attacking Midfield,England U20,right
597.0,218140.0,George Honeyman,1994-09-08,173.0,Attacking Midfield,,right
598.0,36500.0,Ola Toivonen,1986-07-03,189.0,Attacking Midfield,Sweden,right
599.0,96754.0,Fabio Borini,1991-03-29,180.0,Left Winger,Italy,right
600.0,31579.0,Adam Johnson,1987-07-14,182.0,Right Winger,England,left
601.0,77329.0,Will Buckley,1989-11-21,183.0,Right Winger,, 
602.0,38497.0,Jeremain Lens,1987-11-24,178.0,Right Winger,Netherlands,right
603.0,248045.0,Duncan Watmore,1994-03-08,175.0,Right Winger,England U21,right
604.0,103565.0,Wahbi Khazri,1991-02-08,176.0,Centre-Forward,Tunisia,right
605.0,307781.0,Lynden Gooch,1995-12-24,173.0,Right Winger,USA,right
606.0,44855.0,Dame Ndoye,1985-02-21,186.0,Centre-Forward,Senegal,right
607.0,35099.0,Steven Fletcher,1987-03-26,185.0,Centre-Forward,Scotland,left
608.0,29152.0,Danny Graham,1985-08-12,183.0,Centre-Forward,England U20,right
609.0,3875.0,Jermain Defoe,1982-10-07,171.0,Centre-Forward,England,right
610.0,300137.0,Marius Adamonis,1997-05-13,191.0,Goalkeeper,Lithuania,right
611.0,4233.0,Adam Federici,1985-01-31,188.0,Goalkeeper,Australia,right
612.0,111073.0,Ryan Allsop,1992-06-17,189.0,Goalkeeper,,right
613.0,15220.0,Artur Boruc,1980-02-20,193.0,Goalkeeper,Poland,right
